playerID,homeAway,name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,FanduelNumber,InitPlayerName,InitPlayerID,AtTeam
759,Home,Russell Westbrook,18721-9642,PG,Russell,Russell Westbrook,Westbrook,59.03499756,80,13900,DEN@OKC,OKC,DEN,O,Rest,9642,Russell Westbrook,759,@OKC
1598,Home,James Harden,18721-9644,SG,James,James Harden,Harden,53.72874756,80,11700,MIN@HOU,HOU,MIN,,,9644,James Harden,1598,@HOU
13305,Away,Anthony Davis,18721-15755,PF,Anthony,Anthony Davis,Davis,49.81733398,75,11300,NO@POR,NO,POR,O,Knee,15755,Isaiah Thomas,4711,@NO
250,Home,LeBron James,18721-9488,SF,LeBron,LeBron James,James,49.41621688,74,10900,TOR@CLE,CLE,TOR,O,Calf,9488,DeMar DeRozan,1605,@CLE
39311,Away,Karl-Anthony Towns,18721-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,45.00864137,81,10600,MIN@HOU,MIN,HOU,,,58462,Anthony Davis,13305,@MIN
49629,Away,Giannis Antetokounmpo,18721-40199,SG,Giannis,Giannis Antetokounmpo,Antetokounmpo,45.6625,80,10300,MIL@BOS,MIL,BOS,O,Rest,40199,DeMarcus Cousins,2192,@MIL
6160,Home,Jimmy Butler,18721-14528,SF,Jimmy,Jimmy Butler,Butler,41.96400065,75,10200,BKN@CHI,CHI,BKN,,,14528,Damian Lillard,13809,@CHI
1600,Home,Stephen Curry,18721-9524,PG,Stephen,Stephen Curry,Curry,41.70256473,78,10200,LAL@GS,GS,LAL,,,9524,Karl-Anthony Towns,39311,@GS
2195,Away,John Wall,18721-12332,PG,John,John Wall,Wall,45.306409,78,10100,WAS@MIA,WAS,MIA,GTD,Quadriceps,12332,Stephen Curry,1600,@WAS
2192,Away,DeMarcus Cousins,18721-12362,C,DeMarcus,DeMarcus Cousins,Cousins,48.77500068,72,10100,NO@POR,NO,POR,O,Achilles,12362,LeBron James,250,@NO
2305,Home,Paul George,18721-12341,SF,Paul,Paul George,George,37.34053988,74,9900,ATL@IND,IND,ATL,,,12341,Kawhi Leonard,2256,@IND
49571,Away,Nikola Jokic,18721-55062,PF,Nikola,Nikola Jokic,Jokic,36.51126829,71,9900,DEN@OKC,DEN,OKC,,,55062,Kevin Durant,34,@DEN
34,Home,Kevin Durant,18721-9646,SF,Kevin,Kevin Durant,Durant,45.33606557,61,9800,LAL@GS,GS,LAL,,,9646,Kyrie Irving,7118,@GS
13809,Home,Damian Lillard,18721-20848,PG,Damian,Damian Lillard,Lillard,41.39466797,75,9700,NO@POR,POR,NO,GTD,Foot,20848,Paul George,2305,@POR
61,Home,Chris Paul,18721-9623,PG,Chris,Chris Paul,Paul,39.69333496,60,9400,SAC@LAC,LAC,SAC,,,9623,Giannis Antetokounmpo,49629,@LAC
7693,Home,Hassan Whiteside,18721-12363,C,Hassan,Hassan Whiteside,Whiteside,38.625,76,9000,WAS@MIA,MIA,WAS,,,12363,Andrew Wiggins,24682,@MIA
25858,Home,Rudy Gobert,18721-40203,C,Rudy,Rudy Gobert,Gobert,36.02749939,80,9000,SA@UTA,UTA,SA,,,40203,Carmelo Anthony,452,@UTA
1605,Away,DeMar DeRozan,18721-9714,SG,DeMar,DeMar DeRozan,DeRozan,39.4621615,74,8900,TOR@CLE,TOR,CLE,,,9714,John Wall,2195,@TOR
2256,Away,Kawhi Leonard,18721-14513,SF,Kawhi,Kawhi Leonard,Leonard,40.98630137,73,8800,SA@UTA,SA,UTA,,,14513,Bradley Beal,24148,@SA
1596,Home,Blake Griffin,18721-9560,PF,Blake,Blake Griffin,Griffin,39.01000163,60,8800,SAC@LAC,LAC,SAC,,,9560,Jimmy Butler,6160,@LAC
4711,Home,Isaiah Thomas,18721-14559,PG,Isaiah,Isaiah Thomas,Thomas,40.53599935,75,8700,MIL@BOS,BOS,MIL,,,14559,Kemba Walker,2181,@BOS
7118,Home,Kyrie Irving,18721-14498,PG,Kyrie,Kyrie Irving,Irving,38.23611111,72,8500,TOR@CLE,CLE,TOR,GTD,Knee,14498,Klay Thompson,4717,@CLE
78,Away,Kyle Lowry,18721-9535,PG,Kyle,Kyle Lowry,Lowry,39.59830591,59,8500,TOR@CLE,TOR,CLE,,,9535,C.J. McCollum,17251,@TOR
24682,Away,Andrew Wiggins,18721-49116,SF,Andrew,Andrew Wiggins,Wiggins,32.36049322,81,8100,MIN@HOU,MIN,HOU,,,49116,Blake Griffin,1596,@MIN
6925,Home,Nikola Vucevic,18721-14514,C,Nikola,Nikola Vucevic,Vucevic,33.58243375,74,8000,DET@ORL,ORL,DET,,,14514,Brook Lopez,770,@ORL
802,Home,DeAndre Jordan,18721-9561,C,DeAndre,DeAndre Jordan,Jordan,33.91749878,80,8000,SAC@LAC,LAC,SAC,,,9561,Gordon Hayward,8226,@LAC
812,Home,Goran Dragic,18721-9673,PG,Goran,Goran Dragic,Dragic,33.47916667,72,7900,WAS@MIA,MIA,WAS,,,9673,Eric Bledsoe,5714,@MIA
33,Home,Mike Conley,18721-9575,PG,Mike,Mike Conley,Conley,35.27205882,68,7800,DAL@MEM,MEM,DAL,,,9575,Kyle Lowry,78,@MEM
8226,Home,Gordon Hayward,18721-12366,SF,Gordon,Gordon Hayward,Hayward,34.40138753,72,7700,SA@UTA,UTA,SA,GTD,Quadriceps,12366,Devin Booker,41438,@UTA
1599,Away,Ricky Rubio,18721-14496,PG,Ricky,Ricky Rubio,Rubio,30.74666667,75,7700,MIN@HOU,MIN,HOU,,,14496,Jabari Parker,24302,@MIN
760,Home,Kevin Love,18721-9874,PF,Kevin,Kevin Love,Love,35.68666585,60,7600,TOR@CLE,CLE,TOR,,,9874,Goran Dragic,812,@CLE
24148,Away,Bradley Beal,18721-15595,SG,Bradley,Bradley Beal,Beal,32.72077922,77,7500,WAS@MIA,WAS,MIA,,,15595,Joel Embiid,49880,@WAS
22,Home,Marc Gasol,18721-9581,C,Marc,Marc Gasol,Gasol,36.21917808,73,7500,DAL@MEM,MEM,DAL,,,9581,Kevin Love,760,@MEM
112,Away,Paul Millsap,18721-9729,PF,Paul,Paul Millsap,Millsap,34.92174055,69,7500,ATL@IND,ATL,IND,,,9729,Mike Conley,33,@ATL
32965,Home,Jusuf Nurkic,18721-55057,C,Jusuf,Jusuf Nurkic,Nurkic,23.26000038,65,7500,NO@POR,POR,NO,O,Lower leg,55057,Marc Gasol,22,@POR
1615,Away,Jrue Holiday,18721-9663,PG,Jrue,Jrue Holiday,Holiday,32.7599985,65,7400,NO@POR,NO,POR,,,9663,Harrison Barnes,2372,@NO
4717,Home,Klay Thompson,18721-14509,SG,Klay,Klay Thompson,Thompson,30.99480646,77,7200,LAL@GS,GS,LAL,,,14509,Paul Millsap,112,@GS
26503,Away,Dennis Schroder,18721-40201,PG,Dennis,Dennis Schroder,Schroder,30.15316579,79,7200,ATL@IND,ATL,IND,,,40201,Zach LaVine,41396,@ATL
376,Away,Dwight Howard,18721-9660,C,Dwight,Dwight Howard,Howard,32.81081081,74,7200,ATL@IND,ATL,IND,,,9660,Dwyane Wade,450,@ATL
32861,Home,Kristaps Porzingis,18721-63122,PF,Kristaps,Kristaps Porzingis,Porzingis,32.50757576,66,7200,PHI@NY,NY,PHI,O,Back,63122,Kristaps Porzingis,32861,@NY
31736,Home,Elfrid Payton,18721-19138,PG,Elfrid,Elfrid Payton,Payton,28.84444324,81,7200,DET@ORL,ORL,DET,,,19138,Hassan Whiteside,7693,@ORL
761,Away,Danilo Gallinari,18721-9637,SF,Danilo,Danilo Gallinari,Gallinari,28.02380952,63,7100,DEN@OKC,DEN,OKC,O,Rest,9637,Derrick Rose,756,@DEN
93,Home,Rajon Rondo,18721-9455,PG,Rajon,Rajon Rondo,Rondo,24.71764778,68,7000,BKN@CHI,CHI,BKN,GTD,Wrist,9455,Danilo Gallinari,761,@CHI
11707,Away,Robert Covington,18721-20491,SF,Robert,Robert Covington,Covington,26.88358136,67,6900,PHI@NY,PHI,NY,O,Knee,20491,Chris Paul,61,@PHI
24241,Away,Andre Drummond,18721-15557,C,Andre,Andre Drummond,Drummond,35.28999939,80,6900,DET@ORL,DET,ORL,,,15557,Dion Waiters,9280,@DET
1614,Home,Jeff Teague,18721-9446,PG,Jeff,Jeff Teague,Teague,32.48395001,81,6900,ATL@IND,IND,ATL,,,9446,Evan Fournier,24346,@IND
35,Home,Al Horford,18721-9453,C,Al,Al Horford,Horford,32.10895595,67,6800,MIL@BOS,BOS,MIL,,,9453,Lou Williams,140,@BOS
452,Home,Carmelo Anthony,18721-9508,SF,Carmelo,Carmelo Anthony,Anthony,34.44931574,73,6800,PHI@NY,NY,PHI,O,Rest,9508,LaMarcus Aldridge,66,@NY
2369,Home,Draymond Green,18721-15860,PF,Draymond,Draymond Green,Green,34.58289538,76,6800,LAL@GS,GS,LAL,O,Rest,15860,Dennis Schroder,26503,@GS
17251,Home,C.J. McCollum,18721-19067,SG,C.J.,C.J. McCollum,McCollum,33.34125061,80,6800,NO@POR,POR,NO,GTD,Hand,19067,Rudy Gay,71,@POR
10168,Away,Jeremy Lin,18721-12443,PG,Jeremy,Jeremy Lin,Lin,27.47222222,36,6700,BKN@CHI,BKN,CHI,O,Rest,12443,George Hill,780,@BKN
770,Away,Brook Lopez,18721-9621,C,Brook,Brook Lopez,Lopez,32.33866536,75,6700,BKN@CHI,BKN,CHI,O,Rest,9621,Victor Oladipo,22337,@BKN
24342,Away,Dario Saric,18721-55056,PF,Dario,Dario Saric,Saric,23.69876513,81,6700,PHI@NY,PHI,NY,,,55056,Eric Gordon,762,@PHI
47,Away,Wilson Chandler,18721-9636,SF,Wilson,Wilson Chandler,Chandler,27.33571429,70,6500,DEN@OKC,DEN,OKC,,,9636,Jrue Holiday,1615,@DEN
66,Away,LaMarcus Aldridge,18721-9688,PF,LaMarcus,LaMarcus Aldridge,Aldridge,31.24084645,71,6500,SA@UTA,SA,UTA,,,9688,D'Angelo Russell,41490,@SA
1604,Home,James Johnson,18721-9966,PF,James,James Johnson,Johnson,26.12799967,75,6500,WAS@MIA,MIA,WAS,,,9966,Nikola Jokic,49571,@MIA
52575,Home,Myles Turner,18721-58253,C,Myles,Myles Turner,Turner,29.80249939,80,6500,ATL@IND,IND,ATL,,,58253,Tobias Harris,7119,@IND
450,Home,Dwyane Wade,18721-9585,SG,Dwyane,Dwyane Wade,Wade,31.67118603,59,6400,BKN@CHI,CHI,BKN,,,9585,Nicolas Batum,782,@CHI
24301,Away,Julius Randle,18721-42669,PF,Julius,Julius Randle,Randle,29.00416734,72,6400,LAL@GS,LAL,GS,,,42669,Wilson Chandler,47,@LAL
41490,Away,D'Angelo Russell,18721-58312,PG,D'Angelo,D'Angelo Russell,Russell,27.51904684,63,6400,LAL@GS,LAL,GS,O,Personal,58312,Myles Turner,52575,@LAL
24287,Away,Willie Cauley-Stein,18721-23823,PF,Willie,Willie Cauley-Stein,Cauley-Stein,16.34246575,73,6300,SAC@LAC,SAC,LAC,,,23823,J.J. Redick,76,@SAC
9280,Home,Dion Waiters,18721-16220,SG,Dion,Dion Waiters,Waiters,26.81739077,46,6300,WAS@MIA,MIA,WAS,O,Ankle,16220,Nikola Vucevic,6925,@MIA
756,Home,Derrick Rose,18721-9475,PG,Derrick,Derrick Rose,Rose,28.88593674,64,6200,PHI@NY,NY,PHI,O,Knee,9475,Jeff Teague,1614,@NY
780,Home,George Hill,18721-9703,PG,George,George Hill,Hill,28.07291667,48,6200,SA@UTA,UTA,SA,,,9703,Reggie Jackson,3771,@UTA
24308,Home,Aaron Gordon,18721-41594,PF,Aaron,Aaron Gordon,Gordon,22.7670883,79,6100,DET@ORL,ORL,DET,,,41594,Marcus Morris,4078,@ORL
42932,Away,Richaun Holmes,18721-23447,PF,Richaun,Richaun Holmes,Holmes,20.19285801,56,6100,PHI@NY,PHI,NY,,,23447,Jordan Clarkson,22892,@PHI
9269,Away,Will Barton,18721-17333,SG,Will,Will Barton,Barton,24.91333415,60,6100,DEN@OKC,DEN,OKC,O,Foot,17333,Avery Bradley,2194,@DEN
2194,Home,Avery Bradley,18721-12334,SG,Avery,Avery Bradley,Bradley,28.40555601,54,6000,MIL@BOS,BOS,MIL,,,12334,Zach Randolph,165,@BOS
24275,Home,Marcus Smart,18721-23670,SG,Marcus,Marcus Smart,Smart,24.08974359,78,6000,MIL@BOS,BOS,MIL,,,23670,Gary Harris,24252,@BOS
165,Home,Zach Randolph,18721-9579,PF,Zach,Zach Randolph,Randolph,26.43888855,72,6000,DAL@MEM,MEM,DAL,,,9579,Serge Ibaka,779,@MEM
22407,Home,Jae Crowder,18721-15800,SF,Jae,Jae Crowder,Crowder,25.51408451,71,6000,MIL@BOS,BOS,MIL,,,15800,Darren Collison,1637,@BOS
4294,Away,Khris Middleton,18721-16261,SF,Khris,Khris Middleton,Middleton,25.92758705,29,5900,MIL@BOS,MIL,BOS,O,Rest,16261,Kentavious Caldwell-Pope,24162,@MIL
24252,Away,Gary Harris,18721-24544,SG,Gary,Gary Harris,Harris,24.14285714,56,5900,DEN@OKC,DEN,OKC,,,24544,Al Horford,35,@DEN
9276,Home,Nikola Mirotic,18721-14522,PF,Nikola,Nikola Mirotic,Mirotic,20.61594203,69,5800,BKN@CHI,CHI,BKN,,,14522,Tim Hardaway Jr.,9386,@CHI
9386,Away,Tim Hardaway Jr.,18721-15846,SG,Tim,Tim Hardaway Jr.,Hardaway Jr.,21.75696264,79,5800,ATL@IND,ATL,IND,,,15846,Nick Young,234,@ATL
22550,Away,T.J. McConnell,18721-18393,PG,T.J.,T.J. McConnell,McConnell,22.09499969,80,5800,PHI@NY,PHI,NY,,,18393,Jae Crowder,22407,@PHI
46508,Away,Timothe Luwawu-Cabarrot,18721-70825,SG,Timothe,Timothe Luwawu-Cabarrot,Luwawu-Cabarrot,10.72647095,68,5700,PHI@NY,PHI,NY,,,70825,Rudy Gobert,25858,@PHI
308,Away,Dirk Nowitzki,18721-9500,PF,Dirk,Dirk Nowitzki,Nowitzki,25.68867925,53,5700,DAL@MEM,DAL,MEM,O,Rest,9500,Khris Middleton,4294,@DAL
515,Away,Pau Gasol,18721-9570,C,Pau,Pau Gasol,Gasol,27.01269919,63,5700,SA@UTA,SA,UTA,,,9570,T.J. Warren,24292,@SA
22403,Away,Gorgui Dieng,18721-15771,PF,Gorgui,Gorgui Dieng,Dieng,25.59012406,81,5700,MIN@HOU,MIN,HOU,,,15771,Enes Kanter,9273,@MIN
2178,Away,Greg Monroe,18721-12337,C,Greg,Greg Monroe,Monroe,24.63625031,80,5600,MIL@BOS,MIL,BOS,,,12337,Julius Randle,24301,@MIL
23365,Home,Tyler Johnson,18721-18600,PG,Tyler,Tyler Johnson,Johnson,25.85416667,72,5600,WAS@MIA,MIA,WAS,,,18600,Andre Drummond,24241,@MIA
3665,Away,Ish Smith,18721-12511,PG,Ish,Ish Smith,Smith,21.28999939,80,5600,DET@ORL,DET,ORL,,,12511,Wesley Matthews,1653,@DET
398,Home,Trevor Ariza,18721-9538,SF,Trevor,Trevor Ariza,Ariza,25.00126551,79,5600,MIN@HOU,HOU,MIN,,,9538,Tyler Johnson,23365,@HOU
22337,Home,Victor Oladipo,18721-15684,SG,Victor,Victor Oladipo,Oladipo,26.33484811,66,5600,DEN@OKC,OKC,DEN,,,15684,Otto Porter,24181,@OKC
24209,Away,Malcolm Brogdon,18721-16359,PG,Malcolm,Malcolm Brogdon,Brogdon,20.96756724,74,5600,MIL@BOS,MIL,BOS,,,16359,Sean Kilpatrick,4347,@MIL
42415,Away,Buddy Hield,18721-23665,SG,Buddy,Buddy Hield,Hield,16.27624969,80,5500,SAC@LAC,SAC,LAC,,,23665,Bojan Bogdanovic,9740,@SAC
22892,Away,Jordan Clarkson,18721-20640,PG,Jordan,Jordan Clarkson,Clarkson,22.5,80,5500,LAL@GS,LAL,GS,,,20640,Markieff Morris,4191,@LAL
24239,Away,Jonas Valanciunas,18721-14503,C,Jonas,Jonas Valanciunas,Valanciunas,25.63797499,79,5500,TOR@CLE,TOR,CLE,,,14503,Dirk Nowitzki,308,@TOR
4191,Away,Markieff Morris,18721-14511,PF,Markieff,Markieff Morris,Morris,25.84999968,76,5500,WAS@MIA,WAS,MIA,,,14511,Clint Capela,28284,@WAS
9273,Home,Enes Kanter,18721-14516,PF,Enes,Enes Kanter,Kanter,24.07605668,71,5500,DEN@OKC,OKC,DEN,,,14516,DeAndre Jordan,802,@OKC
1637,Away,Darren Collison,18721-9624,PG,Darren,Darren Collison,Collison,23.37352977,68,5500,SAC@LAC,SAC,LAC,O,Head,9624,Dwight Howard,376,@SAC
24346,Home,Evan Fournier,18721-23096,SG,Evan,Evan Fournier,Fournier,25.40596942,67,5500,DET@ORL,ORL,DET,,,23096,Rodney Hood,24165,@ORL
1612,Away,Ty Lawson,18721-9964,PG,Ty,Ty Lawson,Lawson,20.24705954,68,5500,SAC@LAC,SAC,LAC,,,9964,Will Barton,9269,@SAC
28284,Home,Clint Capela,18721-55059,C,Clint,Clint Capela,Capela,25.62031174,64,5500,MIN@HOU,HOU,MIN,O,Rest,55059,Jeremy Lin,10168,@HOU
24675,Away,Rondae Hollis-Jefferson,18721-42148,SF,Rondae,Rondae Hollis-Jefferson,Hollis-Jefferson,20.35454609,77,5400,BKN@CHI,BKN,CHI,,,42148,Seth Curry,4873,@BKN
7119,Away,Tobias Harris,18721-14518,PF,Tobias,Tobias Harris,Harris,26.09876543,81,5400,DET@ORL,DET,ORL,,,14518,Aaron Gordon,24308,@DET
24303,Away,Nerlens Noel,18721-23825,C,Nerlens,Nerlens Noel,Noel,20.70204131,49,5400,DAL@MEM,DAL,MEM,,,23825,Ersan Ilyasova,128,@DAL
7108,Away,Cory Joseph,18721-14529,PG,Cory,Cory Joseph,Joseph,18.56076011,79,5300,TOR@CLE,TOR,CLE,,,14529,Jordan Crawford,4441,@TOR
4873,Away,Seth Curry,18721-15583,SG,Seth,Seth Curry,Curry,21.06857213,70,5300,DAL@MEM,DAL,MEM,O,Shoulder,15583,Robert Covington,11707,@DAL
2214,Away,Mason Plumlee,18721-15590,C,Mason,Mason Plumlee,Plumlee,27.01518926,79,5300,DEN@OKC,DEN,OKC,,,15590,,,@DEN
779,Away,Serge Ibaka,18721-9957,PF,Serge,Serge Ibaka,Ibaka,27.2924063,79,5300,TOR@CLE,TOR,CLE,,,9957,Elfrid Payton,31736,@TOR
28787,Home,Josh Richardson,18721-16233,SG,Josh,Josh Richardson,Richardson,20.48846201,52,5300,WAS@MIA,MIA,WAS,,,16233,Jonas Valanciunas,24239,@MIA
41,Home,Thaddeus Young,18721-9666,PF,Thaddeus,Thaddeus Young,Young,23.33561644,73,5200,ATL@IND,IND,ATL,,,9666,Greg Monroe,2178,@IND
2372,Away,Harrison Barnes,18721-15946,SF,Harrison,Harrison Barnes,Barnes,28.15569682,79,5200,DAL@MEM,DAL,MEM,O,Rest,15946,Pau Gasol,515,@DAL
2180,Home,Al-Farouq Aminu,18721-12342,PF,Al-Farouq,Al-Farouq Aminu,Aminu,21.9295074,61,5100,NO@POR,POR,NO,,,12342,Trevor Ariza,398,@POR
4078,Away,Marcus Morris,18721-14512,SF,Marcus,Marcus Morris,Morris,23.43291077,79,5100,DET@ORL,DET,ORL,,,14512,Allen Crabbe,9300,@DET
24181,Away,Otto Porter,18721-15628,SF,Otto,Otto Porter,Porter,26.92531769,79,5100,WAS@MIA,WAS,MIA,GTD,Back,15628,Justise Winslow,30323,@WAS
1601,Away,Tyreke Evans,18721-9692,SG,Tyreke,Tyreke Evans,Evans,19.68000031,40,5100,SAC@LAC,SAC,LAC,O,Rest,9692,Jamal Crawford,162,@SAC
37870,Home,Willy Hernangomez,18721-63127,C,Guillermo,Guillermo Hernangomez,Hernangomez,19.22112607,71,5100,PHI@NY,NY,PHI,,,63127,Thaddeus Young,41,@NY
128,Away,Ersan Ilyasova,18721-9598,PF,Ersan,Ersan Ilyasova,Ilyasova,23.2728392,81,5000,ATL@IND,ATL,IND,,,9598,James Johnson,1604,@ATL
769,Home,Robin Lopez,18721-9873,C,Robin,Robin Lopez,Lopez,21.76125031,80,5000,BKN@CHI,CHI,BKN,,,9873,Steven Adams,27993,@CHI
24685,Away,Jahlil Okafor,18721-58083,C,Jahlil,Jahlil Okafor,Okafor,20.24,50,5000,PHI@NY,PHI,NY,O,Knee,58083,Kyle Korver,478,@PHI
22395,Home,Shabazz Napier,18721-15560,PG,Shabazz,Shabazz Napier,Napier,7.436538696,52,4900,NO@POR,POR,NO,,,15560,Kent Bazemore,18858,@POR
388,Away,Jameer Nelson,18721-9652,PG,Jameer,Jameer Nelson,Nelson,19.87866699,75,4900,DEN@OKC,DEN,OKC,O,Calf,9652,Emmanuel Mudiay,24680,@DEN
2191,Home,Derrick Favors,18721-12351,PF,Derrick,Derrick Favors,Favors,20.7244898,49,4800,SA@UTA,UTA,SA,GTD,Knee,12351,Terrence Ross,9339,@UTA
7103,Home,Tristan Thompson,18721-14501,C,Tristan,Tristan Thompson,Thompson,22.98311625,77,4800,TOR@CLE,CLE,TOR,GTD,Thumb,14501,Terrence Jones,7109,@CLE
1684,Home,Patrick Beverley,18721-12474,PG,Patrick,Patrick Beverley,Beverley,24.88787842,66,4800,MIN@HOU,HOU,MIN,,,12474,Dario Saric,24342,@HOU
24263,Away,Yogi Ferrell,18721-23772,PG,Yogi,Yogi Ferrell,Ferrell,19.24545427,44,4800,DAL@MEM,DAL,MEM,,,23772,Marvin Williams,59,@DAL
